Date,company name,open,high,low,closing,avg_price_1,avg_volume_30,ROC_7,std_price_11,"Financial updates: Company-specific quarterly, annual, or monthly financial performance reports or statements","Financial: Capital raising activities such as public offerings, loan or lease arrangements, and private placements",Financial:Dividend Declared,Financial: Annual and quater meetings,Technical: Discovery of gold,Operational: Expansion of mining operations (including M & A),Operational: Opening or clouser of mining,Operational updates: Changes in production output or efficiency,Operational: changes in key management positions,"Regulatory:  updates on lawsuits or penalties, Comply with regulatory standards sustainablity and corporate governance",Regulatory: Approval or rejection of mining permits & licenses,Geopolitical events: Political instability or conflicts,gold
4/1/2023,Osisko Gold Royalties Ltd,15.69,15.88,15.61,15.82,15.82,1335414.3666666667,5.396402398,0.4382008671830691,0,0,0,0,0,0,0,0,0,0,0,0,1969
4/1/2023,Eldorado Gold Corporation,10.46,10.565,10.24,10.36,10.36,2249877.7666666666,5.391658189216677,0.2967827488248063,0,0,0,0,0,0,0,0,0,0,0,0,1969
4/1/2023,IAMGOLD Corporation,2.77,2.79,2.68,2.71,2.71,6122471.1,5.447470817120627,0.1056495063018175,0,0,0,0,0,0,0,0,0,0,0,0,1969
4/1/2023,"Coeur Mining, Inc.",3.99,4.1,3.93,3.99,3.99,7496550.866666666,20.90909090909092,0.31680507342127456,0,0,0,0,0,0,0,0,0,0,0,0,1969
4/1/2023,Equinox Gold Corp.,5.39,5.39,5.12,5.15,5.15,3013443.466666667,8.8794926,0.30954218393679045,0,0,0,0,0,0,0,0,0,0,0,0,1969
4/1/2023,Orla Mining Ltd.,4.9,4.9,4.74,4.75,4.75,366141.13333333336,-2.862985685,0.073360876,0,0,0,0,0,0,0,0,0,0,0,0,1969
4/1/2023,Sandstorm Gold Ltd.,5.86,5.9,5.715,5.81,5.81,3706458.3666666667,4.308797127468569,0.10724652992904284,0,0,0,0,0,0,0,0,0,0,0,0,1969
4/1/2023,Centerra Gold Inc.,6.6,6.6,6.36,6.47,6.47,192410.03333333333,1.729559748427664,0.1511350991061158,0,0,0,0,0,0,0,0,0,0,0,0,1969
4/1/2023,Seabridge Gold Inc.,13.38,13.4704,12.83,12.95,12.95,399155.2,5.370219690805535,0.526575558,0,0,0,0,0,0,0,0,0,0,0,0,1969
4/1/2023,DRDGOLD Limited,9.7,9.75,9.29,9.58,9.58,699278.8666666667,4.471101417666304,0.39360801913486565,0,0,0,0,0,0,0,0,0,0,0,0,1969
4/1/2023,Caledonia Mining Corporation Plc,15.68,15.68,14.88,15.2,15.2,118068.9,-2.43902439,0.33146506740401765,0,0,0,0,0,0,0,0,0,0,0,0,1969
4/1/2023,"Idaho Strategic Resources, Inc.",4.93,4.93,4.82,4.87,4.87,10811.7,-1.616161616,0.076026311,0,0,0,0,0,0,0,0,0,0,0,0,1969
4/1/2023,"Contango Ore, Inc.",27.45,28.9,27.42,28.5,28.5,3134.366666666667,12.648221343873514,1.3892954394878618,0,0,0,0,0,0,0,0,0,0,0,0,1969
4/2/2023,Newmont Corporation,48.905,49.04,48.47,49.02,49.02,10030314.733333332,0.9680741503604654,0.6783871246633242,0,0,0,0,0,0,0,0,0,0,0,0,1969
4/2/2023,Agnico Eagle Mine,51.42,51.7,50.7,50.97,50.97,3740701.2,-1.373839009,0.528306041,0,0,0,0,0,0,0,0,0,0,0,0,1969
4/2/2023,Barrick Gold Cor,18.66,18.75,18.38,18.57,18.57,21771628.5,0.26997840172786564,0.1829108078720455,0,0,0,0,0,0,0,0,0,0,0,0,1969
4/2/2023,Wheaton Precious Metals Corp.,48.1,48.51,47.79,48.16,48.16,3124079.1666666665,2.359192348565355,0.7870081436564632,0,0,0,0,0,0,0,0,0,0,0,0,1969
4/2/2023,Franco-Nevada Corporation,145.79,146.73,144.25,145.8,145.8,912586.7666666667,0.9555463232239467,1.1973926218707278,0,0,0,0,0,0,0,0,0,0,0,0,1969
4/2/2023,Gold Fields Limited,13.44,13.48,13.08,13.32,13.32,7671963.433333334,4.0624999999999964,0.48463106867725053,0,0,0,0,0,0,0,0,0,0,0,0,1969
4/2/2023,AngloGold Ashant,24.26,24.4275,23.92,24.19,24.19,4222907.333333333,8.670260557053009,1.0651879902371855,0,0,0,0,0,0,0,0,0,0,0,0,1969
4/2/2023,Kinross Gold Corporation,4.76,4.79,4.67,4.71,4.71,17823194.933333334,8.027522935779807,0.20520056707346745,0,0,0,0,0,0,0,0,0,0,0,0,1969
4/2/2023,Alamos Gold Inc.,182.15,185.25,181.12,12.23,12.23,4457770.4,3.996598639455788,0.34077185116353054,0,0,0,0,0,0,0,0,0,0,0,0,1969
4/2/2023,Harmony Gold Mining Company Limited,4.17,4.1782,4.05,4.1,4.1,6515072.866666666,1.2345679012345634,0.071427013,0,0,0,0,0,0,0,0,0,0,0,0,1969
4/2/2023,Pan American Silver Corp.,18.45,18.45,18.57,18.2,18.2,5756939.566666666,1.054969461410315,0.27329304950746874,0,0,0,0,0,0,0,0,0,0,0,0,1969
4/2/2023,Endeavour Mining plc,3.83,3.83,3.97,3.88,3.88,3025588.3666666667,12.13872832369942,0.18703427007320853,0,0,0,0,0,0,0,0,0,0,0,0,1969
4/2/2023,Osisko Gold Royalties Ltd,15.69,15.88,15.61,15.82,15.82,1347069.1666666667,5.396402398,0.3957892000915188,0,0,0,0,0,0,0,0,0,0,0,0,1969
4/2/2023,Eldorado Gold Corporation,10.46,10.565,10.24,10.36,10.36,2250745.5,5.391658189216677,0.2717753082636962,0,0,0,0,0,0,0,0,0,0,0,0,1969
4/2/2023,IAMGOLD Corporation,2.77,2.79,2.68,2.71,2.71,6124732.633333334,5.447470817120627,0.089137279,0,0,0,0,0,0,0,0,0,0,0,0,1969
4/2/2023,"Coeur Mining, Inc.",3.99,4.1,3.93,3.99,3.99,7326256.1,20.90909090909092,0.3273474662134539,0,0,0,0,0,0,0,0,0,0,0,0,1969
4/2/2023,Equinox Gold Corp.,5.39,5.39,5.12,5.15,5.15,3069577.7333333334,8.8794926,0.26852797382631516,0,0,0,0,0,0,0,0,0,0,0,0,1969
4/2/2023,Orla Mining Ltd.,4.9,4.9,4.74,4.75,4.75,373355.6,-2.862985685,0.053257522,0,0,0,0,0,0,0,0,0,0,0,0,1969
4/2/2023,Sandstorm Gold Ltd.,5.86,5.9,5.715,5.81,5.81,3698564.7333333334,4.308797127468569,0.10975178606955524,0,0,0,0,0,0,0,0,0,0,0,0,1969
4/2/2023,Centerra Gold Inc.,6.6,6.6,6.36,6.47,6.47,194351.7,1.729559748427664,0.11121641474660127,0,0,0,0,0,0,0,0,0,0,0,0,1969
4/2/2023,Seabridge Gold Inc.,13.38,13.4704,12.83,12.95,12.95,411197.86666666664,5.370219690805535,0.46153695803950623,0,0,0,0,0,0,0,0,0,0,0,0,1969
4/2/2023,DRDGOLD Limited,9.7,9.75,9.29,9.58,9.58,704964.6,4.471101417666304,0.2996695149357333,0,0,0,0,0,0,0,0,0,0,0,0,1969
4/2/2023,Caledonia Mining Corporation Plc,15.68,15.68,14.88,15.2,15.2,119722.36666666667,-2.43902439,0.34972196749062373,0,0,0,0,0,0,0,0,0,0,0,0,1969
4/2/2023,"Idaho Strategic Resources, Inc.",4.93,4.93,4.82,4.87,4.87,10854.166666666666,-1.616161616,0.076002392,0,0,0,0,0,0,0,0,0,0,0,0,1969
4/2/2023,"Contango Ore, Inc.",27.45,28.9,27.42,28.5,28.5,3551.5333333333333,12.648221343873514,1.4755227116948166,0,0,0,0,0,0,0,0,0,0,0,0,1969
4/3/2023,Newmont Corporation,49.01,49.695,48.39,49.47,49.02,10035699.133333333,2.613565650280021,0.383858402,0,0,0,0,0,0,0,0,0,0,0,0,1983.9
4/3/2023,Agnico Eagle Mine,51.21,53,50.77,52.53,50.97,3786474.4,1.9604037267080705,0.40650841431480883,0,0,0,0,0,0,0,0,0,0,0,0,1983.9
4/3/2023,Barrick Gold Cor,18.67,19.03,18.48,18.79,18.57,21807054.5,1.567567567567563,0.089807876,0,0,0,0,0,0,0,0,0,0,0,0,1983.9
4/3/2023,Wheaton Precious Metals Corp.,48.2,49.48,47.74,49.2,48.16,3135431.7666666666,4.725415070242669,0.6447832616819524,0,0,0,0,0,0,0,0,0,0,0,0,1983.9
4/3/2023,Franco-Nevada Corporation,146.54,150.89,145.93,150.53,145.8,907945.8,4.621907144842929,0.8329378455485108,0,0,0,0,0,0,0,0,0,0,0,0,1983.9
4/3/2023,Gold Fields Limited,13.33,13.54,13.24,13.46,13.32,7755670.766666667,4.341085271317833,0.33930677993383995,0,0,0,0,0,0,0,0,0,0,0,0,1983.9
4/3/2023,AngloGold Ashant,24.26,24.645,24.06,24.48,24.19,4235334.066666666,11.070780399274053,0.9902332140369289,0,0,0,0,0,0,0,0,0,0,0,0,1983.9
4/3/2023,Kinross Gold Corporation,4.73,4.85,4.6609,4.76,4.71,17998411.133333333,7.692307692307689,0.1871265978859321,0,0,0,0,0,0,0,0,0,0,0,0,1983.9
4/3/2023,Alamos Gold Inc.,184.17,184.79,181.19,12.56,12.23,4478358.833333333,6.711979609175879,0.26306929609024643,0,0,0,0,0,0,0,0,0,0,0,0,1983.9
4/3/2023,Harmony Gold Mining Company Limited,4.1,4.22,4.06,4.17,4.1,6556425.666666667,5.303030303030303,0.063216799,0,0,0,0,0,0,0,0,0,0,0,0,1983.9
4/3/2023,Pan American Silver Corp.,18.27,18.27,18.75,18.46,18.2,5893762.066666666,2.1582733812949675,0.1728741002737421,0,0,0,0,0,0,0,0,0,0,0,0,1983.9
4/3/2023,Endeavour Mining plc,3.87,3.87,4.01,3.96,3.88,3101537.4,12.499999999999998,0.18678621712827356,0,0,0,0,0,0,0,0,0,0,0,0,1983.9
4/3/2023,Osisko Gold Royalties Ltd,15.82,16.37,15.77,16.29,15.82,1349837.4,7.171052631578948,0.36153460792469905,0,0,0,0,0,0,0,0,0,0,0,0,1983.9
4/3/2023,Eldorado Gold Corporation,10.41,10.7799,10.405,10.71,10.36,2217264.533333333,7.6381909547738855,0.26630126480430644,0,0,0,0,0,0,0,0,0,0,0,0,1983.9
4/3/2023,IAMGOLD Corporation,2.72,2.86,2.7148,2.83,2.71,6131164.966666667,8.015267175572518,0.079635533,0,0,0,0,0,0,0,0,0,0,0,0,1983.9
4/3/2023,"Coeur Mining, Inc.",3.94,4.17,3.85,4.09,3.99,7287972.633333334,18.89534884,0.3256099172043488,0,0,0,0,0,0,0,0,0,0,0,0,1983.9
4/3/2023,Equinox Gold Corp.,5.19,5.31,5.1,5.28,5.15,3143721.033333333,9.771309771309786,0.2490527508927892,0,0,0,0,0,0,0,0,0,0,0,0,1983.9
4/3/2023,Orla Mining Ltd.,4.75,4.79,4.64,4.67,4.75,379804.06666666665,-3.3126294,0.058527382868650224,0,0,0,0,0,0,0,0,0,0,0,0,1983.9
4/3/2023,Sandstorm Gold Ltd.,5.84,6.05,5.77,5.95,5.81,3728064.933333333,5.123674911660777,0.112694277,0,0,0,0,0,0,0,0,0,0,0,0,1983.9
4/3/2023,Centerra Gold Inc.,6.51,6.62,6.435,6.59,6.47,201492.16666666666,3.2915360501567394,0.094551573,0,0,0,0,0,0,0,0,0,0,0,0,1983.9
4/3/2023,Seabridge Gold Inc.,12.96,13.2,12.76,13.07,12.95,418974.8333333333,6.693877551,0.4137500343312233,1,0,0,0,0,0,0,0,0,0,0,0,1983.9
4/3/2023,DRDGOLD Limited,9.55,9.92,9.46,9.78,9.58,710575.1666666666,7.002188183807426,0.22882704862366457,0,0,0,0,0,0,0,0,0,0,0,0,1983.9
4/3/2023,Caledonia Mining Corporation Plc,15.2,15.6,15.01,15.59,15.2,120718.1,4.211229946524058,0.3278247869047536,0,0,0,0,0,0,0,0,0,0,0,0,1983.9
4/3/2023,"Idaho Strategic Resources, Inc.",4.85,4.91,4.81,4.9,4.87,10833.433333333332,0.40983606557377994,0.076038268,0,0,0,0,0,0,0,0,0,0,0,0,1983.9
4/3/2023,"Contango Ore, Inc.",28.87,28.87,26.52,28.41,28.5,3956.266666666667,7.6544145509662735,1.563390255473355,0,0,0,0,0,0,0,0,0,0,0,0,1983.9
4/4/2023,Newmont Corporation,49.28,51.54,49.14,51.35,49.47,10056982.866666667,5.528154541718054,0.3650977453179217,0,0,0,0,0,0,0,0,0,0,0,0,2022.2
4/4/2023,Agnico Eagle Mine,52.56,55.54,52.36,55.38,52.53,3888317.1,6.010719755,0.5040688986092137,0,0,0,0,0,0,0,0,0,0,0,0,2022.2
4/4/2023,Barrick Gold Cor,18.78,19.72,18.74,19.62,18.79,21844043.833333332,5.144694533762062,0.083644268,0,0,0,0,0,0,0,0,0,0,0,0,2022.2
4/4/2023,Wheaton Precious Metals Corp.,49.05,50.05,48.66,50.02,49.2,3168908.8,3.948462177888624,0.7086222227288697,0,0,0,0,0,0,0,0,0,0,0,0,2022.2
4/4/2023,Franco-Nevada Corporation,150.34,155.17,150.16,154.83,150.53,912162.1333333333,6.478233959150001,1.7997181597537035,0,0,0,0,0,0,0,0,0,0,0,0,2022.2
4/4/2023,Gold Fields Limited,13.47,14.1094,13.4,13.98,13.46,7779333.6,4.484304932735423,0.28115346828245324,0,0,0,0,0,0,0,0,0,0,0,0,2022.2
4/4/2023,AngloGold Ashant,24.54,25.58,24.42,25.38,24.48,4237774.766666667,10.347826086956518,0.9839013254294934,0,0,0,0,0,0,0,0,0,0,0,0,2022.2
4/4/2023,Kinross Gold Corporation,4.77,5.1,4.745,5.07,4.76,18264819.366666667,10.457516339869292,0.17379716495229142,1,0,0,0,0,0,0,0,0,0,0,0,2022.2
4/4/2023,Alamos Gold Inc.,184.52,184.52,175.11,12.89,12.56,4580837.266666667,5.916187345932626,0.2755127451266715,0,0,0,0,0,0,0,0,0,0,0,0,2022.2
4/4/2023,Harmony Gold Mining Company Limited,4.24,4.42,4.185,4.35,4.17,6575152.366666666,6.097560975609757,0.064568498,0,0,0,0,0,0,0,0,0,0,0,0,2022.2
4/4/2023,Pan American Silver Corp.,18.4,18.4,19.2,19.07,18.46,5883276.1,3.1926406926406923,0.17737479579077642,0,0,0,0,0,0,0,0,0,0,0,0,2022.2
4/4/2023,Endeavour Mining plc,3.93,3.93,4.12,4.08,3.96,3160139.066666667,11.475409836065571,0.1979026390563151,0,0,0,0,0,0,0,0,0,0,0,0,2022.2
4/4/2023,Osisko Gold Royalties Ltd,16.28,16.805,16.21,16.71,16.29,1366998.0666666667,7.390745501285349,0.42144556426228547,0,0,0,0,0,0,0,0,0,0,0,0,2022.2
4/4/2023,Eldorado Gold Corporation,10.68,10.97,10.615,10.9,10.71,2186859.2666666666,7.177974434611607,0.29773691865014634,0,0,0,0,0,0,0,0,0,0,0,0,2022.2
4/4/2023,IAMGOLD Corporation,2.83,2.95,2.805,2.91,2.83,6133596.1,7.380073800738014,0.086308116,0,0,0,0,0,0,0,0,0,0,0,0,2022.2
4/4/2023,"Coeur Mining, Inc.",4.09,4.31,4.04,4.24,4.09,7209975.933333334,14.285714285714294,0.32560991720434873,0,0,0,0,0,0,0,0,0,0,0,0,2022.2
4/4/2023,Equinox Gold Corp.,5.31,5.64,5.28,5.55,5.28,3203516.6666666665,8.187134502923975,0.24103941586386338,0,0,0,0,0,0,0,0,0,0,0,0,2022.2
4/4/2023,Orla Mining Ltd.,4.68,4.79,4.59,4.7,4.67,402684.5333333333,-2.286902287,0.07089044,0,0,0,0,0,0,0,0,0,0,0,0,2022.2
4/4/2023,Sandstorm Gold Ltd.,5.95,6.15,5.9,6.11,5.95,3754827.6333333333,5.526770293609676,0.12995803518479992,0,0,0,0,0,0,0,0,0,0,0,0,2022.2
4/4/2023,Centerra Gold Inc.,6.58,6.9,6.52,6.8,6.59,204466.43333333332,3.5007610350076033,0.092007905,0,0,0,0,0,0,0,0,0,0,0,0,2022.2
4/4/2023,Seabridge Gold Inc.,13.08,13.66,12.93,13.56,13.07,423584.5,5.279503105590059,0.38833912077882443,0,0,0,0,0,0,0,0,0,0,0,0,2022.2
4/4/2023,DRDGOLD Limited,9.76,10.1,9.63,9.93,9.78,715740.5666666667,3.222453222453228,0.23794193332904137,0,0,0,0,0,0,0,0,0,0,0,0,2022.2
4/4/2023,Caledonia Mining Corporation Plc,15.6,16.7,15.35,16.69,15.59,121499.56666666667,7.400257400257414,0.22879526377818069,0,0,0,0,0,0,0,0,0,0,0,0,2022.2
4/4/2023,"Idaho Strategic Resources, Inc.",4.95,5.08,4.85,5.03,4.9,10835.833333333334,4.791666666666676,0.076693013,0,0,0,0,0,0,0,0,0,0,0,0,2022.2
4/4/2023,"Contango Ore, Inc.",28.27,28.9,28,28.56,28.41,4216.566666666667,4.80733945,1.3963758285452395,0,0,0,0,0,0,0,0,0,0,0,0,2022.2
4/5/2023,Newmont Corporation,51.74,52.76,51.19,52.07,51.35,10358648.733333332,7.716177079023575,0.8573457984860429,0,0,0,0,0,0,0,0,0,0,0,1,2020.9
4/5/2023,Agnico Eagle Mine,55.76,56.35,55.03,55.92,55.38,4019667.6,8.141558692709342,1.2551182486847503,0,0,0,0,0,0,0,0,0,0,0,1,2020.9
4/5/2023,Barrick Gold Cor,19.85,20.05,19.46,19.68,19.62,22325692.833333332,6.1488673139158605,0.3227946152531145,0,0,0,0,0,0,0,0,0,0,0,1,2020.9
4/5/2023,Wheaton Precious Metals Corp.,50.55,50.65,49.11,49.72,50.02,3201358.3333333335,3.3250207813798864,0.9148472301675216,0,0,0,0,0,0,0,0,0,0,0,1,2020.9
4/5/2023,Franco-Nevada Corporation,157.14,157.81,151.17,153.69,154.83,922949,6.205514477230315,3.2789053051288586,0,0,0,0,0,0,0,0,0,0,0,1,2020.9
4/5/2023,Gold Fields Limited,14.37,14.65,14.36,14.6,13.98,7816080.033333333,11.450381679389313,0.34922251307202795,0,0,0,0,0,0,0,0,0,0,0,1,2020.9
4/5/2023,AngloGold Ashant,26.49,26.77,26.125,26.69,25.38,4278619.4,17.267135325131807,1.1106509147997663,0,0,0,0,0,0,0,0,0,0,0,1,2020.9
4/5/2023,Kinross Gold Corporation,5.1,5.11,4.91,5.05,5.07,18784702.9,6.991525423728816,0.20949723365498185,0,0,0,0,0,0,0,0,0,0,0,1,2020.9
4/5/2023,Alamos Gold Inc.,175.54,175.89,165.47,12.97,12.89,4681581.366666666,6.486042692939252,0.34444421635698547,0,0,0,0,0,0,0,0,0,0,0,1,2020.9
4/5/2023,Harmony Gold Mining Company Limited,4.55,4.65,4.44,4.51,4.35,6650128.766666667,12.468827930174564,0.10298278761742775,0,0,0,0,0,0,0,0,0,0,0,1,2020.9
4/5/2023,Pan American Silver Corp.,19.27,19.27,19.48,18.99,19.07,5974140.533333333,3.5441657579062085,0.30104665902330346,0,0,0,0,0,0,0,0,0,0,0,1,2020.9
4/5/2023,Endeavour Mining plc,4.1,4.1,4.14,4,4.08,3258093.3666666667,9.890109890109887,0.21246176126540872,0,0,0,0,0,0,0,0,0,0,0,1,2020.9
4/5/2023,Osisko Gold Royalties Ltd,16.94,17,16.43,16.65,16.71,1385247.9333333333,7.350096711798831,0.5160672965277364,0,0,0,0,0,0,0,0,0,0,0,1,2020.9
4/5/2023,Eldorado Gold Corporation,10.94,11.06,10.7006,10.84,10.9,2167358.2333333334,5.3449951409135155,0.3384107240940081,0,0,0,0,0,1,0,0,0,0,0,1,2020.9
4/5/2023,IAMGOLD Corporation,2.94,2.97,2.88,2.93,2.91,6148801.566666666,8.518518518518517,0.10266450214168323,0,0,0,0,0,0,0,0,0,0,0,1,2020.9
4/5/2023,"Coeur Mining, Inc.",4.27,4.34,4.16,4.22,4.24,7136087.133333334,12.533333333333326,0.3284841216586014,0,0,0,0,0,0,0,0,0,0,0,1,2020.9
4/5/2023,Equinox Gold Corp.,5.69,5.7,5.47,5.59,5.55,3293530.3333333335,7.293666026871399,0.26150960350867514,0,0,0,0,0,0,0,0,0,0,0,1,2020.9
4/5/2023,Orla Mining Ltd.,4.72,4.86,4.65,4.66,4.7,420876.5,-3.118503119,0.071617672,0,0,0,0,0,0,0,0,0,0,0,1,2020.9
4/5/2023,Sandstorm Gold Ltd.,6.17,6.2,5.95,6.04,6.11,3792202.066666667,5.410122164048858,0.15854451626078508,1,0,0,0,0,0,0,1,0,0,0,1,2020.9
4/5/2023,Centerra Gold Inc.,6.89,6.98,6.74,6.85,6.8,211999.96666666667,5.222734254992317,0.12924958238018067,0,0,0,0,0,0,0,0,0,0,0,1,2020.9
4/5/2023,Seabridge Gold Inc.,13.65,13.69,13.15,13.28,13.56,430524,2.6275115919629046,0.42632040874099486,0,0,0,0,0,0,0,0,0,0,0,1,2020.9
4/5/2023,DRDGOLD Limited,10.1,10.29,9.9094,10.11,9.93,722743.1666666666,6.086044071353621,0.25746667922099875,0,0,0,0,0,0,0,0,0,0,0,1,2020.9
4/5/2023,Caledonia Mining Corporation Plc,16.65,17.3,16.2,17.24,16.69,125823.33333333333,10.939510939510935,0.44820247048126893,0,0,0,0,0,0,0,0,0,0,0,1,2020.9
4/5/2023,"Idaho Strategic Resources, Inc.",5.06,5.06,4.87,4.93,5.03,11465.966666666667,4.893617021276586,0.088245525,0,0,0,0,0,0,0,0,0,0,0,1,2020.9
4/5/2023,"Contango Ore, Inc.",28.41,28.9,27.87,28.4,28.56,4481.833333333333,3.687477181453078,1.294156095685504,0,0,0,0,0,0,0,0,0,0,0,1,2020.9
4/6/2023,Newmont Corporation,51.6,52.1599,51.04,52.05,52.07,10558398.033333333,6.572481572481559,1.2420635322646145,0,0,0,0,0,0,0,0,0,0,0,1,2011.9
4/6/2023,Agnico Eagle Mine,55.49,56.61,55.24,56.54,55.92,4090958.1,10.021404942595833,1.7355968321116595,0,0,0,0,0,1,0,0,0,0,1,0,2011.9
4/6/2023,Barrick Gold Cor,19.55,19.74,19.395,19.73,19.68,22794877.466666665,6.075268817204296,0.43568963098230534,0,0,0,0,0,0,0,0,0,0,0,0,2011.9
4/6/2023,Wheaton Precious Metals Corp.,49.37,49.75,48.935,49.57,49.72,3226776.2333333334,2.9491173416407097,0.9596505045634092,0,0,0,0,0,0,0,0,0,0,0,0,2011.9
4/6/2023,Franco-Nevada Corporation,152.64,154.675,152.29,154.04,153.69,923245.4,5.658824336374237,3.8373847628540294,1,0,0,0,0,0,0,0,0,0,0,0,2011.9
4/6/2023,Gold Fields Limited,14.39,14.74,14.37,14.7,14.6,7909791.366666666,8.888888888888884,0.5002472116136686,0,0,0,0,0,0,0,0,0,0,0,0,2011.9
4/6/2023,AngloGold Ashant,26.2,26.9,26.115,26.8,26.69,4433869.633333334,10.973084886128374,1.373597135592968,0,0,0,0,0,0,0,0,0,0,0,0,2011.9
4/6/2023,Kinross Gold Corporation,4.98,5.05,4.93,5.04,5.05,19045822.1,6.105263157894738,0.21685353247169717,0,0,0,0,0,0,0,0,0,0,0,0,2011.9
4/6/2023,Alamos Gold Inc.,168.32,168.5,165.34,12.97,12.97,4733933.066666666,5.618892508143333,0.3851516820445885,0,0,0,0,0,0,0,0,0,0,0,0,2011.9
4/6/2023,Harmony Gold Mining Company Limited,4.5,4.55,4.425,4.54,4.51,6776722.5,8.612440191387568,0.15702344932004725,0,0,0,0,0,0,0,0,0,0,0,0,2011.9
4/6/2023,Pan American Silver Corp.,18.97,18.97,19.46,19.41,18.99,6019723.833333333,5.718954248366017,0.34542200803707707,0,0,0,0,0,0,0,0,0,0,0,0,2011.9
4/6/2023,Endeavour Mining plc,3.99,3.99,4.2,4.18,4,3305261.2666666666,9.138381201044377,0.20082104199782055,0,0,0,0,0,0,0,0,0,0,0,0,2011.9
4/6/2023,Osisko Gold Royalties Ltd,16.5,16.8,16.33,16.6,16.65,1393878.2666666666,5.799872530274072,0.5406174920655675,1,0,0,0,0,0,0,0,0,0,0,0,2011.9
4/6/2023,Eldorado Gold Corporation,10.72,10.92,10.625,10.82,10.84,2187524.8333333335,3.4416826003824035,0.3373236913222771,0,0,0,0,0,0,0,0,0,0,0,0,2011.9
4/6/2023,IAMGOLD Corporation,2.89,2.95,2.875,2.93,2.93,6137863.466666667,5.776173285198561,0.11064275024518282,0,0,0,0,0,0,0,0,0,0,0,0,2011.9
4/6/2023,"Coeur Mining, Inc.",4.15,4.16,3.98,4.12,4.22,7198712.633333334,2.233250620347391,0.3038839491408836,0,0,0,0,0,0,0,0,0,0,0,0,2011.9
4/6/2023,Equinox Gold Corp.,5.53,5.58,5.35,5.54,5.59,3371233.2333333334,3.1657355679702035,0.2635940404899345,0,0,0,0,0,0,0,0,0,0,0,0,2011.9
4/6/2023,Orla Mining Ltd.,4.64,4.75,4.58,4.6,4.66,451388.5333333333,-4.761904762,0.07277612,0,0,0,0,0,0,0,0,0,0,0,0,2011.9
4/6/2023,Sandstorm Gold Ltd.,6.03,6.2799,6.0001,6.2,6.04,3809362.933333333,5.802047781569963,0.15719125582898558,0,0,0,0,0,0,0,0,0,0,0,0,2011.9
4/6/2023,Centerra Gold Inc.,6.85,6.99,6.7,6.93,6.85,210980.06666666668,5.159332321699543,0.1555284247624438,0,0,0,0,0,0,0,0,0,0,0,0,2011.9
4/6/2023,Seabridge Gold Inc.,13.17,13.42,13.08,13.41,13.28,433404.1666666667,0.5247376311844099,0.3972519237323955,0,0,0,0,0,0,0,0,0,0,0,0,2011.9
4/6/2023,DRDGOLD Limited,9.98,10.1399,9.71,10.13,10.11,724126.3,4.974093264248709,0.2839814334519978,0,0,0,0,0,0,0,0,0,0,0,0,2011.9
4/6/2023,Caledonia Mining Corporation Plc,17.11,17.34,16.62,16.91,17.24,130551.06666666667,8.397435897435901,0.687402224,0,0,0,0,0,0,0,0,0,0,0,0,2011.9
4/6/2023,"Idaho Strategic Resources, Inc.",4.86,5.02,4.85,4.9,4.93,11474.9,2.0833333333333446,0.086728416,0,0,0,0,0,0,0,0,0,0,0,0,2011.9
4/6/2023,"Contango Ore, Inc.",28.7,29.27,27.36,29.25,28.4,4591.033333333334,2.9929577464788784,1.0883365121304678,0,0,0,0,0,0,0,0,0,0,0,0,2011.9
4/7/2023,Newmont Corporation,51.6,52.1599,51.04,52.05,52.05,10537753.5,6.181150550795581,1.4544583496645431,0,0,0,0,0,0,0,0,0,0,0,0,2011.9
4/7/2023,Agnico Eagle Mine,55.49,56.61,55.24,56.54,56.54,4086067.2,10.927996860898569,2.1351018711058423,0,0,0,0,0,0,0,0,0,0,0,0,2011.9
4/7/2023,Barrick Gold Cor,19.55,19.74,19.395,19.73,19.73,22637974.8,6.246634356488961,0.5090436666392166,0,0,0,0,0,0,0,0,0,0,0,0,2011.9
4/7/2023,Wheaton Precious Metals Corp.,49.37,49.75,48.935,49.57,49.57,3293229.1666666665,2.927740863787383,0.9184205810172495,0,0,0,0,0,0,0,0,0,0,0,0,2011.9
4/7/2023,Franco-Nevada Corporation,152.64,154.675,152.29,154.04,154.04,910759.2333333333,5.651577503429341,4.187429022465285,0,0,0,0,0,0,0,0,0,0,0,0,2011.9
4/7/2023,Gold Fields Limited,14.39,14.74,14.37,14.7,14.7,7883109.433333334,10.360360360360353,0.5837434056469843,0,0,0,0,0,0,0,0,0,0,0,0,2011.9
4/7/2023,AngloGold Ashant,26.2,26.9,26.115,26.8,26.8,4484970.266666667,10.789582472095905,1.4953047728260924,0,0,0,0,0,0,0,0,0,0,0,0,2011.9
4/7/2023,Kinross Gold Corporation,4.98,5.05,4.93,5.04,5.04,18963315.433333334,7.0063694267515935,0.20240373693998673,0,0,0,0,0,0,0,0,0,0,0,0,2011.9
4/7/2023,Alamos Gold Inc.,168.32,168.5,165.34,12.97,12.97,4778599.5,6.050695012264924,0.38912956477473365,0,0,0,0,0,0,0,0,0,0,0,0,2011.9
4/7/2023,Harmony Gold Mining Company Limited,4.5,4.55,4.425,4.54,4.54,6769264.2,10.731707317073182,0.19199431809775028,0,0,0,0,0,0,0,0,0,0,0,0,2011.9
